id_hopital,nom,ville,latitude,longitude,capacite_totale,lits_occuppees,taux_saturation,niveau_urgence,specialite_principale,temps_moyen_prise_en_charge_min,timestamp
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,40,0.5714,niveau_3,Urgences,53,2025-12-10T18:33:33Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,48,0.5333,niveau_3,Pédiatrie,25,2025-12-10T18:33:33Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,53,0.8833,niveau_3,Pédiatrie,43,2025-12-10T18:33:33Z
501,CHU Hassan II,Fès,34.02,-4.98,100,36,0.36,niveau_2,Cardiologie,45,2025-12-10T18:33:33Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,52,0.8,niveau_3,Cardiologie,43,2025-12-10T18:33:33Z
601,CHU Agadir,Agadir,30.42,-9.6,90,46,0.5111,niveau_3,Neurologie,31,2025-12-10T18:33:33Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,25,0.3571,niveau_3,Pédiatrie,29,2025-12-10T18:33:33Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,40,0.4706,niveau_2,Urgences,31,2025-12-10T18:33:33Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,42,0.7,niveau_3,Cardiologie,51,2025-12-10T18:33:33Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,38,0.5429,niveau_3,Neurologie,17,2025-12-10T18:33:33Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,21,0.35,niveau_3,Urgences,23,2025-12-10T18:33:33Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,77,0.6417,niveau_1,Urgences,37,2025-12-10T18:33:38Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,53,0.5889,niveau_2,Traumatologie,32,2025-12-10T18:33:38Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:33:38Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,39,0.39,niveau_3,Pédiatrie,25,2025-12-10T18:33:38Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,61,0.7176,niveau_3,Traumatologie,38,2025-12-10T18:33:38Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,46,0.6133,niveau_2,Traumatologie,20,2025-12-10T18:33:38Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,32,0.32,niveau_3,Traumatologie,49,2025-12-10T18:33:38Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,41,0.5857,niveau_3,Urgences,53,2025-12-10T18:33:38Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,46,0.5111,niveau_3,Pédiatrie,25,2025-12-10T18:33:38Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,56,0.9333,niveau_3,Pédiatrie,43,2025-12-10T18:33:38Z
501,CHU Hassan II,Fès,34.02,-4.98,100,34,0.34,niveau_2,Cardiologie,45,2025-12-10T18:33:38Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,50,0.7692,niveau_3,Cardiologie,43,2025-12-10T18:33:38Z
601,CHU Agadir,Agadir,30.42,-9.6,90,48,0.5333,niveau_3,Neurologie,31,2025-12-10T18:33:38Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,23,0.3286,niveau_3,Pédiatrie,29,2025-12-10T18:33:38Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,38,0.4471,niveau_2,Urgences,31,2025-12-10T18:33:38Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,43,0.7167,niveau_3,Cardiologie,51,2025-12-10T18:33:38Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,40,0.5714,niveau_3,Neurologie,17,2025-12-10T18:33:38Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,24,0.4,niveau_3,Urgences,23,2025-12-10T18:33:38Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,76,0.6333,niveau_1,Urgences,37,2025-12-10T18:33:43Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,54,0.6,niveau_2,Traumatologie,32,2025-12-10T18:33:43Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,66,0.9429,niveau_1,Pédiatrie,42,2025-12-10T18:33:43Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,41,0.41,niveau_3,Pédiatrie,25,2025-12-10T18:33:43Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,64,0.7529,niveau_3,Traumatologie,38,2025-12-10T18:33:43Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,44,0.5867,niveau_2,Traumatologie,20,2025-12-10T18:33:43Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,34,0.34,niveau_3,Traumatologie,49,2025-12-10T18:33:43Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,42,0.6,niveau_3,Urgences,53,2025-12-10T18:33:43Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,46,0.5111,niveau_3,Pédiatrie,25,2025-12-10T18:33:43Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_3,Pédiatrie,43,2025-12-10T18:33:43Z
501,CHU Hassan II,Fès,34.02,-4.98,100,36,0.36,niveau_2,Cardiologie,45,2025-12-10T18:33:43Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,50,0.7692,niveau_3,Cardiologie,43,2025-12-10T18:33:43Z
601,CHU Agadir,Agadir,30.42,-9.6,90,48,0.5333,niveau_3,Neurologie,31,2025-12-10T18:33:43Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,21,0.3,niveau_3,Pédiatrie,29,2025-12-10T18:33:43Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,40,0.4706,niveau_2,Urgences,31,2025-12-10T18:33:43Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,45,0.75,niveau_3,Cardiologie,51,2025-12-10T18:33:43Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,38,0.5429,niveau_3,Neurologie,17,2025-12-10T18:33:43Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,22,0.3667,niveau_3,Urgences,23,2025-12-10T18:33:43Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,79,0.6583,niveau_1,Urgences,37,2025-12-10T18:33:48Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,55,0.6111,niveau_2,Traumatologie,32,2025-12-10T18:33:48Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,64,0.9143,niveau_1,Pédiatrie,42,2025-12-10T18:33:48Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,42,0.42,niveau_3,Pédiatrie,25,2025-12-10T18:33:48Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,63,0.7412,niveau_3,Traumatologie,38,2025-12-10T18:33:48Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,42,0.56,niveau_2,Traumatologie,20,2025-12-10T18:33:48Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,35,0.35,niveau_3,Traumatologie,49,2025-12-10T18:33:48Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,42,0.6,niveau_3,Urgences,53,2025-12-10T18:33:48Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,44,0.4889,niveau_3,Pédiatrie,25,2025-12-10T18:33:48Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T18:33:48Z
501,CHU Hassan II,Fès,34.02,-4.98,100,36,0.36,niveau_2,Cardiologie,45,2025-12-10T18:33:48Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,48,0.7385,niveau_3,Cardiologie,43,2025-12-10T18:33:48Z
601,CHU Agadir,Agadir,30.42,-9.6,90,48,0.5333,niveau_3,Neurologie,31,2025-12-10T18:33:48Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,22,0.3143,niveau_3,Pédiatrie,29,2025-12-10T18:33:48Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,42,0.4941,niveau_2,Urgences,31,2025-12-10T18:33:48Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,48,0.8,niveau_3,Cardiologie,51,2025-12-10T18:33:48Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,37,0.5286,niveau_3,Neurologie,17,2025-12-10T18:33:48Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,20,0.3333,niveau_3,Urgences,23,2025-12-10T18:33:48Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,81,0.675,niveau_1,Urgences,37,2025-12-10T18:33:53Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,55,0.6111,niveau_2,Traumatologie,32,2025-12-10T18:33:53Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,65,0.9286,niveau_1,Pédiatrie,42,2025-12-10T18:33:53Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,42,0.42,niveau_3,Pédiatrie,25,2025-12-10T18:33:53Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,62,0.7294,niveau_3,Traumatologie,38,2025-12-10T18:33:53Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,45,0.6,niveau_2,Traumatologie,20,2025-12-10T18:33:53Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,37,0.37,niveau_3,Traumatologie,49,2025-12-10T18:33:53Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,44,0.6286,niveau_3,Urgences,53,2025-12-10T18:33:53Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,43,0.4778,niveau_3,Pédiatrie,25,2025-12-10T18:33:53Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T18:33:53Z
501,CHU Hassan II,Fès,34.02,-4.98,100,36,0.36,niveau_2,Cardiologie,45,2025-12-10T18:33:53Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,49,0.7538,niveau_3,Cardiologie,43,2025-12-10T18:33:53Z
601,CHU Agadir,Agadir,30.42,-9.6,90,50,0.5556,niveau_3,Neurologie,31,2025-12-10T18:33:53Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,25,0.3571,niveau_3,Pédiatrie,29,2025-12-10T18:33:53Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,42,0.4941,niveau_2,Urgences,31,2025-12-10T18:33:53Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,48,0.8,niveau_3,Cardiologie,51,2025-12-10T18:33:53Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,40,0.5714,niveau_3,Neurologie,17,2025-12-10T18:33:53Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,21,0.35,niveau_3,Urgences,23,2025-12-10T18:33:53Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,79,0.6583,niveau_1,Urgences,37,2025-12-10T18:33:58Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,54,0.6,niveau_2,Traumatologie,32,2025-12-10T18:33:58Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:33:58Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,41,0.41,niveau_3,Pédiatrie,25,2025-12-10T18:33:58Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,63,0.7412,niveau_3,Traumatologie,38,2025-12-10T18:33:58Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,46,0.6133,niveau_2,Traumatologie,20,2025-12-10T18:33:58Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,39,0.39,niveau_3,Traumatologie,49,2025-12-10T18:33:58Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,44,0.6286,niveau_3,Urgences,53,2025-12-10T18:33:58Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,43,0.4778,niveau_3,Pédiatrie,25,2025-12-10T18:33:58Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T18:33:58Z
501,CHU Hassan II,Fès,34.02,-4.98,100,38,0.38,niveau_2,Cardiologie,45,2025-12-10T18:33:58Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,52,0.8,niveau_3,Cardiologie,43,2025-12-10T18:33:58Z
601,CHU Agadir,Agadir,30.42,-9.6,90,51,0.5667,niveau_3,Neurologie,31,2025-12-10T18:33:58Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,24,0.3429,niveau_3,Pédiatrie,29,2025-12-10T18:33:58Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,45,0.5294,niveau_2,Urgences,31,2025-12-10T18:33:58Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,47,0.7833,niveau_3,Cardiologie,51,2025-12-10T18:33:58Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,43,0.6143,niveau_3,Neurologie,17,2025-12-10T18:33:58Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,20,0.3333,niveau_3,Urgences,23,2025-12-10T18:33:58Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,82,0.6833,niveau_1,Urgences,37,2025-12-10T18:34:03Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,52,0.5778,niveau_2,Traumatologie,32,2025-12-10T18:34:03Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:34:03Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,39,0.39,niveau_3,Pédiatrie,25,2025-12-10T18:34:03Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,63,0.7412,niveau_3,Traumatologie,38,2025-12-10T18:34:03Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,45,0.6,niveau_2,Traumatologie,20,2025-12-10T18:34:03Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,40,0.4,niveau_3,Traumatologie,49,2025-12-10T18:34:03Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,47,0.6714,niveau_3,Urgences,53,2025-12-10T18:34:03Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,44,0.4889,niveau_3,Pédiatrie,25,2025-12-10T18:34:04Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,60,1.0,niveau_3,Pédiatrie,43,2025-12-10T18:34:04Z
501,CHU Hassan II,Fès,34.02,-4.98,100,40,0.4,niveau_2,Cardiologie,45,2025-12-10T18:34:04Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,50,0.7692,niveau_3,Cardiologie,43,2025-12-10T18:34:04Z
601,CHU Agadir,Agadir,30.42,-9.6,90,52,0.5778,niveau_3,Neurologie,31,2025-12-10T18:34:04Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,23,0.3286,niveau_3,Pédiatrie,29,2025-12-10T18:34:04Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,47,0.5529,niveau_2,Urgences,31,2025-12-10T18:34:04Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,46,0.7667,niveau_3,Cardiologie,51,2025-12-10T18:34:04Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,45,0.6429,niveau_3,Neurologie,17,2025-12-10T18:34:04Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,19,0.3167,niveau_3,Urgences,23,2025-12-10T18:34:04Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,85,0.7083,niveau_1,Urgences,37,2025-12-10T18:34:09Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,50,0.5556,niveau_2,Traumatologie,32,2025-12-10T18:34:09Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,67,0.9571,niveau_1,Pédiatrie,42,2025-12-10T18:34:09Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,40,0.4,niveau_3,Pédiatrie,25,2025-12-10T18:34:09Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,61,0.7176,niveau_3,Traumatologie,38,2025-12-10T18:34:09Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,47,0.6267,niveau_2,Traumatologie,20,2025-12-10T18:34:09Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,38,0.38,niveau_3,Traumatologie,49,2025-12-10T18:34:09Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,49,0.7,niveau_3,Urgences,53,2025-12-10T18:34:09Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,46,0.5111,niveau_3,Pédiatrie,25,2025-12-10T18:34:09Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_3,Pédiatrie,43,2025-12-10T18:34:09Z
501,CHU Hassan II,Fès,34.02,-4.98,100,42,0.42,niveau_2,Cardiologie,45,2025-12-10T18:34:09Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,52,0.8,niveau_3,Cardiologie,43,2025-12-10T18:34:09Z
601,CHU Agadir,Agadir,30.42,-9.6,90,50,0.5556,niveau_3,Neurologie,31,2025-12-10T18:34:09Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,26,0.3714,niveau_3,Pédiatrie,29,2025-12-10T18:34:09Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,50,0.5882,niveau_2,Urgences,31,2025-12-10T18:34:09Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,46,0.7667,niveau_3,Cardiologie,51,2025-12-10T18:34:09Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,46,0.6571,niveau_3,Neurologie,17,2025-12-10T18:34:09Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,17,0.2833,niveau_3,Urgences,23,2025-12-10T18:34:09Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,84,0.7,niveau_1,Urgences,37,2025-12-10T18:34:14Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,48,0.5333,niveau_2,Traumatologie,32,2025-12-10T18:34:14Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:34:14Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,38,0.38,niveau_3,Pédiatrie,25,2025-12-10T18:34:14Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,62,0.7294,niveau_3,Traumatologie,38,2025-12-10T18:34:14Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,46,0.6133,niveau_2,Traumatologie,20,2025-12-10T18:34:14Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,36,0.36,niveau_3,Traumatologie,49,2025-12-10T18:34:14Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,51,0.7286,niveau_3,Urgences,53,2025-12-10T18:34:14Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,49,0.5444,niveau_3,Pédiatrie,25,2025-12-10T18:34:14Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_3,Pédiatrie,43,2025-12-10T18:34:14Z
501,CHU Hassan II,Fès,34.02,-4.98,100,43,0.43,niveau_2,Cardiologie,45,2025-12-10T18:34:14Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,53,0.8154,niveau_3,Cardiologie,43,2025-12-10T18:34:14Z
601,CHU Agadir,Agadir,30.42,-9.6,90,52,0.5778,niveau_3,Neurologie,31,2025-12-10T18:34:14Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,29,0.4143,niveau_3,Pédiatrie,29,2025-12-10T18:34:14Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,50,0.5882,niveau_2,Urgences,31,2025-12-10T18:34:14Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,47,0.7833,niveau_3,Cardiologie,51,2025-12-10T18:34:14Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,48,0.6857,niveau_3,Neurologie,17,2025-12-10T18:34:14Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,17,0.2833,niveau_3,Urgences,23,2025-12-10T18:34:14Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,87,0.725,niveau_1,Urgences,37,2025-12-10T18:34:19Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,47,0.5222,niveau_2,Traumatologie,32,2025-12-10T18:34:19Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:34:19Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,39,0.39,niveau_3,Pédiatrie,25,2025-12-10T18:34:19Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,65,0.7647,niveau_3,Traumatologie,38,2025-12-10T18:34:19Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,49,0.6533,niveau_2,Traumatologie,20,2025-12-10T18:34:19Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,35,0.35,niveau_3,Traumatologie,49,2025-12-10T18:34:19Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,54,0.7714,niveau_3,Urgences,53,2025-12-10T18:34:19Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,49,0.5444,niveau_3,Pédiatrie,25,2025-12-10T18:34:19Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,58,0.9667,niveau_3,Pédiatrie,43,2025-12-10T18:34:19Z
501,CHU Hassan II,Fès,34.02,-4.98,100,43,0.43,niveau_2,Cardiologie,45,2025-12-10T18:34:19Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,55,0.8462,niveau_3,Cardiologie,43,2025-12-10T18:34:19Z
601,CHU Agadir,Agadir,30.42,-9.6,90,55,0.6111,niveau_3,Neurologie,31,2025-12-10T18:34:19Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,28,0.4,niveau_3,Pédiatrie,29,2025-12-10T18:34:19Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,49,0.5765,niveau_2,Urgences,31,2025-12-10T18:34:19Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,50,0.8333,niveau_3,Cardiologie,51,2025-12-10T18:34:19Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,46,0.6571,niveau_3,Neurologie,17,2025-12-10T18:34:19Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,20,0.3333,niveau_3,Urgences,23,2025-12-10T18:34:19Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,90,0.75,niveau_1,Urgences,37,2025-12-10T18:34:24Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,48,0.5333,niveau_2,Traumatologie,32,2025-12-10T18:34:24Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,68,0.9714,niveau_1,Pédiatrie,42,2025-12-10T18:34:24Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,39,0.39,niveau_3,Pédiatrie,25,2025-12-10T18:34:24Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,65,0.7647,niveau_3,Traumatologie,38,2025-12-10T18:34:24Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,52,0.6933,niveau_2,Traumatologie,20,2025-12-10T18:34:24Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,36,0.36,niveau_3,Traumatologie,49,2025-12-10T18:34:24Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,56,0.8,niveau_3,Urgences,53,2025-12-10T18:34:24Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,51,0.5667,niveau_3,Pédiatrie,25,2025-12-10T18:34:24Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,56,0.9333,niveau_3,Pédiatrie,43,2025-12-10T18:34:24Z
501,CHU Hassan II,Fès,34.02,-4.98,100,41,0.41,niveau_2,Cardiologie,45,2025-12-10T18:34:24Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,55,0.8462,niveau_3,Cardiologie,43,2025-12-10T18:34:24Z
601,CHU Agadir,Agadir,30.42,-9.6,90,58,0.6444,niveau_3,Neurologie,31,2025-12-10T18:34:24Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,30,0.4286,niveau_3,Pédiatrie,29,2025-12-10T18:34:24Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,48,0.5647,niveau_2,Urgences,31,2025-12-10T18:34:24Z
702,Hôpital Al Farabi,Oujda,34.67,-1.92,60,53,0.8833,niveau_3,Cardiologie,51,2025-12-10T18:34:24Z
801,Hôpital Moulay Hassan,Laayoune,27.15,-13.2,70,49,0.7,niveau_3,Neurologie,17,2025-12-10T18:34:24Z
802,Hôpital Militaire 3e,Laayoune,27.16,-13.19,60,19,0.3167,niveau_3,Urgences,23,2025-12-10T18:34:24Z
101,CHU Ibn Rochd,Casablanca,33.585,-7.615,120,92,0.7667,niveau_1,Urgences,37,2025-12-10T18:34:29Z
102,Hôpital Cheikh Khalifa,Casablanca,33.56,-7.63,90,47,0.5222,niveau_2,Traumatologie,32,2025-12-10T18:34:29Z
103,Hôpital Moulay Youssef,Casablanca,33.59,-7.6,70,70,1.0,niveau_1,Pédiatrie,42,2025-12-10T18:34:29Z
201,CHU Ibn Sina,Rabat,33.98,-6.83,100,42,0.42,niveau_3,Pédiatrie,25,2025-12-10T18:34:29Z
202,Hôpital Militaire,Rabat,33.99,-6.84,85,68,0.8,niveau_3,Traumatologie,38,2025-12-10T18:34:29Z
203,Hôpital Cheikh Zaid,Rabat,33.97,-6.85,75,53,0.7067,niveau_2,Traumatologie,20,2025-12-10T18:34:29Z
301,CHU Mohammed VI,Marrakech,31.65,-8.02,100,39,0.39,niveau_3,Traumatologie,49,2025-12-10T18:34:29Z
302,Hôpital Ibn Tofail,Marrakech,31.64,-8.01,70,56,0.8,niveau_3,Urgences,53,2025-12-10T18:34:29Z
401,CHU Tanger Mohammed VI,Tanger,35.76,-5.8,90,52,0.5778,niveau_3,Pédiatrie,25,2025-12-10T18:34:29Z
402,Hôpital Duc de Tovar,Tanger,35.78,-5.81,60,59,0.9833,niveau_3,Pédiatrie,43,2025-12-10T18:34:29Z
501,CHU Hassan II,Fès,34.02,-4.98,100,44,0.44,niveau_2,Cardiologie,45,2025-12-10T18:34:29Z
502,Hôpital Al Ghassani,Fès,34.03,-4.99,65,56,0.8615,niveau_3,Cardiologie,43,2025-12-10T18:34:29Z
601,CHU Agadir,Agadir,30.42,-9.6,90,56,0.6222,niveau_3,Neurologie,31,2025-12-10T18:34:29Z
602,Hôpital Hassan II,Agadir,30.41,-9.58,70,29,0.4143,niveau_3,Pédiatrie,29,2025-12-10T18:34:29Z
701,CHU Mohammed VI Oujda,Oujda,34.68,-1.91,85,47,0.5529,niveau_2,Urgences,31,2025-12-10T18:34:29Z
